OreM,OreM_prec,OreO,OreO_prec,Fine carica,DataP,Gruppo,Tipo Alimentazione,Olio
47593.0,593.0,2000.0,600.0,1.0,2017-11-03,545,ECOBIO 10,SHELL - Mysella S5 S
48163.0,570.0,570.0,570.0,1.0,2017-11-16,545,ECOBIO 10,SHELL - Mysella S5 S
50005.0,1842.0,525.0,525.0,1.0,2018-02-01,545,ECOBIO 10,SHELL - Mysella S5 S
52426.0,2421.0,1100.0,1100.0,1.0,2018-05-15,545,ECOBIO 10,SHELL - Mysella S5 S
53734.0,1308.0,500.0,500.0,0.0,2018-07-13,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
54434.0,700.0,1200.0,700.0,0.0,2018-08-15,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
55234.0,800.0,2000.0,800.0,1.0,2018-09-19,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
56613.0,1379.0,1000.0,1000.0,0.0,2018-11-16,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
57613.0,1000.0,2000.0,1000.0,1.0,2019-01-03,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
57613.0,0.0,3000.0,3000.0,0.0,2019-02-05,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
60047.0,2434.0,1350.0,-1650.0,0.0,2019-04-02,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
60047.0,0.0,1350.0,0.0,0.0,2019-04-04,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
60562.0,515.0,1865.0,515.0,0.0,2019-04-24,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
61227.0,665.0,2530.0,665.0,0.0,2019-05-21,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
61614.0,387.0,2917.0,387.0,1.0,2019-06-06,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
62464.0,850.0,850.0,850.0,,2019-07-12,545,ECOBIO 10,PETRO-CANADA - Sentron CG 40
25438.0,25438.0,1538.0,1538.0,1.0,2015-09-17,546,ECOBIO 6,MOBIL - Pegasus 610
26968.0,1530.0,1530.0,1530.0,1.0,2015-11-20,546,ECOBIO 6,SHELL - Mysella S5 S
28975.0,2007.0,2005.0,2005.0,1.0,2016-02-12,546,ECOBIO 6,SHELL - Mysella S5 S
30484.0,1509.0,1510.0,1510.0,1.0,2016-04-15,546,ECOBIO 6,SHELL - Mysella S5 S
1523.0,-28961.0,1523.0,1523.0,0.0,2016-08-26,546,ECOBIO 6,SHELL - Mysella S5 S
35377.0,33854.0,1794.0,271.0,1.0,2016-11-09,546,ECOBIO 6,SHELL - Mysella S5 S
37101.0,1724.0,1724.0,1724.0,1.0,2017-01-20,546,ECOBIO 6,SHELL - Mysella S5 S
39284.0,2183.0,2183.0,2183.0,1.0,2017-04-21,546,ECOBIO 6,SHELL - Mysella S5 S
41075.0,1791.0,1790.0,1790.0,1.0,2017-07-05,546,ECOBIO 6,SHELL - Mysella S5 S
42770.0,1695.0,1700.0,1700.0,1.0,2017-09-14,546,ECOBIO 6,SHELL - Mysella S5 S
43975.0,1205.0,1205.0,1205.0,1.0,2017-11-03,546,ECOBIO 6,SHELL - Mysella S5 S
11009.0,-32966.0,1823.0,1823.0,0.0,2017-11-29,546,ECOBIO 6,SHELL - Mysella S5 S
46079.0,35070.0,1487.0,-336.0,1.0,2018-01-30,546,ECOBIO 6,SHELL - Mysella S5 S
47725.0,1646.0,1646.0,1646.0,1.0,2018-04-09,546,ECOBIO 6,SHELL - Mysella S5 S
49236.0,1511.0,1511.0,1511.0,1.0,2018-06-11,546,ECOBIO 6,SHELL - Mysella S5 S
50646.0,1410.0,1410.0,1410.0,1.0,2018-08-09,546,ECOBIO 6,SHELL - Mysella S5 S
52135.0,1489.0,1487.0,1487.0,1.0,2018-10-10,546,ECOBIO 6,SHELL - Mysella S5 S
53116.0,981.0,962.0,962.0,0.0,2018-11-20,546,ECOBIO 6,SHELL - Mysella S5 S
53450.0,334.0,1296.0,334.0,1.0,2018-12-04,546,ECOBIO 6,SHELL - Mysella S5 S
57614.0,4164.0,1144.0,1144.0,1.0,2019-01-22,546,ECOBIO 6,SHELL - Mysella S5 S
54996.0,-2618.0,1526.0,1526.0,0.0,2019-02-07,546,ECOBIO 6,SHELL - Mysella S5 S
56433.0,1437.0,1434.0,-92.0,1.0,2019-04-08,546,ECOBIO 6,SHELL - Mysella S5 S
57988.0,1555.0,1555.0,1555.0,1.0,2019-06-12,546,ECOBIO 6,SHELL - Mysella S5 S
59705.0,1717.0,1717.0,1717.0,1.0,2019-08-23,546,ECOBIO 6,SHELL - Mysella S5 S
60854.0,1149.0,1149.0,1149.0,0.0,2019-10-10,546,ECOBIO 6,SHELL - Mysella S5 S
61213.0,359.0,1508.0,359.0,,2019-10-24,546,ECOBIO 6,SHELL - Mysella S5 S
39538.0,39538.0,2000.0,2000.0,1.0,2017-02-03,547,ECOBIO 5,SHELL - Mysella S5 S
40159.0,621.0,580.0,580.0,0.0,2017-03-01,547,ECOBIO 5,SHELL - Mysella S5 S
41000.0,841.0,1400.0,820.0,0.0,2017-04-05,547,ECOBIO 5,SHELL - Mysella S5 S
41646.0,646.0,2107.0,707.0,1.0,2017-05-02,547,ECOBIO 5,SHELL - Mysella S5 S
43470.0,1824.0,1800.0,1800.0,1.0,2017-07-17,547,ECOBIO 5,SHELL - Mysella S5 S
45664.0,2194.0,1860.0,1860.0,1.0,2017-10-17,547,ECOBIO 5,SHELL - Mysella S5 S
47626.0,1962.0,1800.0,1800.0,1.0,2018-01-09,547,ECOBIO 5,SHELL - Mysella S5 S
49687.0,2061.0,2010.0,2010.0,1.0,2018-04-05,547,ECOBIO 5,SHELL - Mysella S5 S
53661.0,3974.0,2000.0,2000.0,1.0,2018-09-20,547,ECOBIO 5,SHELL - Mysella S5 S
55647.0,1986.0,1984.0,1984.0,1.0,2018-12-12,547,ECOBIO 5,SHELL - Mysella S5 S
57704.0,2057.0,2055.0,2055.0,1.0,2019-03-08,547,ECOBIO 5,SHELL - Mysella S5 S
59696.0,1992.0,1994.0,1994.0,0.0,2019-05-31,547,ECOBIO 5,SHELL - Mysella S5 S
40676.0,40676.0,31.0,31.0,0.0,2017-08-31,548,ECOBIO 8,SHELL - Mysella S5 S
42203.0,1527.0,1558.0,1527.0,1.0,2017-11-03,548,ECOBIO 8,SHELL - Mysella S5 S
43010.0,807.0,470.0,470.0,0.0,2017-12-07,548,ECOBIO 8,SHELL - Mysella S5 S
43953.0,943.0,1413.0,943.0,0.0,2018-01-16,548,ECOBIO 8,SHELL - Mysella S5 S
44432.0,479.0,1892.0,479.0,1.0,2018-02-05,548,ECOBIO 8,SHELL - Mysella S5 S
45610.0,1178.0,44432.0,44432.0,1.0,2018-03-26,548,ECOBIO 8,SHELL - Mysella S5 S
46627.0,1017.0,2195.0,2195.0,1.0,2018-05-08,548,ECOBIO 8,SHELL - Mysella S5 S
46958.0,331.0,331.0,331.0,0.0,2018-05-22,548,ECOBIO 8,SHELL - Mysella S5 S
47799.0,841.0,1172.0,841.0,0.0,2018-06-26,548,ECOBIO 8,SHELL - Mysella S5 N
48467.0,668.0,1840.0,668.0,0.0,2018-07-24,548,ECOBIO 8,SHELL - Mysella S5 N
48532.0,65.0,1905.0,65.0,1.0,2018-07-27,548,ECOBIO 8,SHELL - Mysella S5 N
49135.0,603.0,603.0,603.0,0.0,2018-08-21,548,ECOBIO 8,SHELL - Mysella S5 N
49948.0,813.0,1418.0,815.0,0.0,2018-09-24,548,ECOBIO 8,SHELL - Mysella S5 N
50350.0,402.0,1818.0,400.0,1.0,2018-10-11,548,ECOBIO 8,SHELL - Mysella S5 N
50834.0,484.0,483.0,483.0,0.0,2018-10-31,548,ECOBIO 8,SHELL - Mysella S5 N
51378.0,544.0,1027.0,544.0,0.0,2018-11-23,548,ECOBIO 8,SHELL - Mysella S5 S
51877.0,499.0,1526.0,499.0,1.0,2018-12-14,548,ECOBIO 8,SHELL - Mysella S5 S
53043.0,1166.0,1166.0,1166.0,0.0,2019-02-01,548,ECOBIO 8,SHELL - Mysella S5 S
53787.0,744.0,1910.0,744.0,1.0,2019-03-04,548,ECOBIO 8,SHELL - Mysella S5 S
54623.0,836.0,838.0,838.0,0.0,2019-04-08,548,ECOBIO 8,SHELL - Mysella S5 S
55673.0,1050.0,1888.0,1050.0,1.0,2019-05-22,548,ECOBIO 8,SHELL - Mysella S5 S
57871.0,2198.0,2198.0,2198.0,1.0,2019-08-23,548,ECOBIO 8,SHELL - Mysella S5 S
59785.0,1914.0,1914.0,1914.0,1.0,2019-11-11,548,ECOBIO 8,SHELL - Mysella S5 N
61360.0,1575.0,1575.0,1575.0,0.0,2020-01-16,548,ECOBIO 8,SHELL - Mysella S5 S
61780.0,420.0,1995.0,420.0,,2020-02-03,548,ECOBIO 8,SHELL - Mysella S5 S
44470.0,44470.0,2000.0,2000.0,1.0,2017-06-01,549,ECOBIO 8,SHELL - Mysella S5 S
47285.0,2815.0,444.0,444.0,0.0,2017-10-04,549,ECOBIO 8,SHELL - Mysella S5 S
47469.0,184.0,628.0,184.0,0.0,2017-10-25,549,ECOBIO 8,SHELL - Mysella S5 S
47806.0,337.0,965.0,337.0,1.0,2017-10-26,549,ECOBIO 8,SHELL - Mysella S5 S
50421.0,2615.0,1784.0,1784.0,1.0,2018-02-14,549,ECOBIO 8,SHELL - Mysella S5 S
7063.0,-43358.0,1800.0,1800.0,0.0,2018-04-13,549,ECOBIO 8,SHELL - Mysella S5 S
9056.0,1993.0,1395.0,-405.0,1.0,2018-10-05,549,ECOBIO 8,SHELL - Mysella S5 S
10815.0,1759.0,1756.0,1756.0,1.0,2018-12-18,549,ECOBIO 8,SHELL - Mysella S5 S
0.0,-10815.0,0.0,0.0,0.0,2019-04-05,549,ECOBIO 8,SHELL - Mysella S5 S
0.0,0.0,1530.0,1530.0,0.0,2019-05-09,549,ECOBIO 8,SHELL - Mysella S5 S
14363.0,14363.0,2045.0,515.0,1.0,2019-05-31,549,ECOBIO 8,SHELL - Mysella S5 S
15989.0,1626.0,3456.0,3456.0,1.0,2019-08-09,549,ECOBIO 8,SHELL - Mysella S5 S
17421.0,1432.0,1440.0,1440.0,1.0,2019-10-09,549,ECOBIO 8,SHELL - Mysella S5 S
19053.0,1632.0,1624.0,1624.0,1.0,2019-12-17,549,ECOBIO 8,SHELL - Mysella S5 S
19250.0,197.0,200.0,200.0,,2019-12-27,549,ECOBIO 8,SHELL - Mysella S5 S
6489.0,6489.0,1589.0,1589.0,1.0,2013-05-28,550,ECOBIO 8,SHELL - Mysella S3 S
6961.0,472.0,472.0,472.0,0.0,2013-06-17,550,ECOBIO 8,SHELL - Mysella S3 S
7488.0,527.0,1000.0,528.0,1.0,2013-07-09,550,ECOBIO 8,SHELL - Mysella S3 S
8987.0,1499.0,987.0,987.0,0.0,2013-09-10,550,ECOBIO 8,SHELL - Mysella S3 S
9444.0,457.0,1444.0,457.0,1.0,2013-10-04,550,ECOBIO 8,SHELL - Mysella S3 S
10149.0,705.0,705.0,705.0,0.0,2013-10-30,550,ECOBIO 8,SHELL - Mysella S3 S
11143.0,994.0,1699.0,994.0,1.0,2013-12-11,550,ECOBIO 8,SHELL - Mysella S3 S
12680.0,1537.0,1537.0,1537.0,1.0,2014-02-14,550,ECOBIO 8,SHELL - Mysella S3 S
14422.0,1742.0,1742.0,1742.0,1.0,2014-04-28,550,ECOBIO 8,SHELL - Mysella S3 S
14637.0,215.0,211.0,211.0,0.0,2014-05-07,550,ECOBIO 8,SHELL - Mysella S5 S
14850.0,213.0,424.0,213.0,0.0,2014-05-17,550,ECOBIO 8,SHELL - Mysella S5 S
15090.0,240.0,664.0,240.0,0.0,2014-05-26,550,ECOBIO 8,SHELL - Mysella S5 S
15324.0,234.0,898.0,234.0,0.0,2014-06-06,550,ECOBIO 8,SHELL - Mysella S5 S
15661.0,337.0,1235.0,337.0,0.0,2014-06-17,550,ECOBIO 8,SHELL - Mysella S5 S
15831.0,170.0,1405.0,170.0,0.0,2014-06-26,550,ECOBIO 8,SHELL - Mysella S5 S
16142.0,311.0,1715.0,310.0,0.0,2014-07-09,550,ECOBIO 8,SHELL - Mysella S5 S
16312.0,170.0,1886.0,171.0,1.0,2014-07-17,550,ECOBIO 8,SHELL - Mysella S5 S
16504.0,192.0,200.0,200.0,0.0,2014-07-25,550,ECOBIO 8,SHELL - Mysella S5 S
17111.0,607.0,795.0,595.0,0.0,2014-08-20,550,ECOBIO 8,SHELL - Mysella S5 S
17308.0,197.0,992.0,197.0,0.0,2014-08-28,550,ECOBIO 8,SHELL - Mysella S5 S
17591.0,283.0,1275.0,283.0,0.0,2014-09-09,550,ECOBIO 8,SHELL - Mysella S5 S
18131.0,540.0,1819.0,544.0,1.0,2014-09-30,550,ECOBIO 8,SHELL - Mysella S5 S
18328.0,197.0,200.0,200.0,0.0,2014-10-10,550,ECOBIO 8,SHELL - Mysella S5 S
18634.0,306.0,500.0,300.0,0.0,2014-10-23,550,ECOBIO 8,SHELL - Mysella S5 S
18924.0,290.0,793.0,293.0,0.0,2014-11-04,550,ECOBIO 8,SHELL - Mysella S5 S
19280.0,356.0,1149.0,356.0,0.0,2014-11-19,550,ECOBIO 8,SHELL - Mysella S5 S
19972.0,692.0,1841.0,692.0,1.0,2014-12-18,550,ECOBIO 8,SHELL - Mysella S5 S
20472.0,500.0,499.0,499.0,0.0,2015-01-08,550,ECOBIO 8,SHELL - Mysella S5 S
20901.0,429.0,928.0,429.0,0.0,2015-01-26,550,ECOBIO 8,SHELL - Mysella S5 S
21618.0,717.0,1645.0,717.0,1.0,2015-02-25,550,ECOBIO 8,SHELL - Mysella S5 S
22612.0,994.0,497.0,497.0,0.0,2015-03-09,550,ECOBIO 8,SHELL - Mysella S5 S
22114.0,-498.0,2144.0,1647.0,0.0,2015-03-19,550,ECOBIO 8,SHELL - Mysella S5 S
23205.0,1091.0,1090.0,-1054.0,1.0,2015-05-04,550,ECOBIO 8,SHELL - Mysella S5 S
24694.0,1489.0,503.0,503.0,0.0,2015-07-01,550,ECOBIO 8,SHELL - Mysella S5 S
24091.0,-603.0,1976.0,1473.0,0.0,2015-07-06,550,ECOBIO 8,SHELL - Mysella S5 S
25971.0,1880.0,1880.0,-96.0,1.0,2015-08-28,550,ECOBIO 8,SHELL - Mysella S5 S
26733.0,762.0,762.0,762.0,0.0,2015-09-29,550,ECOBIO 8,SHELL - Mysella S5 S
27463.0,730.0,1492.0,730.0,0.0,2015-10-30,550,ECOBIO 8,SHELL - Mysella S5 S
27956.0,493.0,1985.0,493.0,1.0,2015-11-20,550,ECOBIO 8,SHELL - Mysella S5 S
28450.0,494.0,494.0,494.0,0.0,2015-12-11,550,ECOBIO 8,SHELL - Mysella S5 S
29567.0,1117.0,1611.0,1117.0,1.0,2016-01-27,550,ECOBIO 8,SHELL - Mysella S5 S
30588.0,1021.0,675.0,675.0,1.0,2016-03-10,550,ECOBIO 8,SHELL - Mysella S5 S
651.0,-29937.0,651.0,651.0,0.0,2016-06-23,550,ECOBIO 8,SHELL - Mysella S5 S
34801.0,34150.0,2451.0,1800.0,1.0,2016-09-06,550,ECOBIO 8,SHELL - Mysella S5 S
35303.0,502.0,502.0,502.0,0.0,2016-09-27,550,ECOBIO 8,SHELL - Mysella S5 S
36016.0,713.0,1215.0,713.0,0.0,2016-10-27,550,ECOBIO 8,SHELL - Mysella S5 S
36948.0,932.0,2151.0,936.0,1.0,2016-12-05,550,ECOBIO 8,SHELL - Mysella S5 S
37524.0,576.0,576.0,576.0,1.0,2016-12-29,550,ECOBIO 8,SHELL - Mysella S5 S
5455.0,-32069.0,869.0,869.0,0.0,2017-01-12,550,ECOBIO 8,SHELL - Mysella S5 S
0.0,-5455.0,494.0,-375.0,0.0,2017-02-07,550,ECOBIO 8,SHELL - Mysella S5 S
38967.0,38967.0,1147.0,653.0,0.0,2017-03-07,550,ECOBIO 8,SHELL - Mysella S5 S
39469.0,502.0,1649.0,502.0,0.0,2017-03-28,550,ECOBIO 8,SHELL - Mysella S5 S
39675.0,206.0,1855.0,206.0,1.0,2017-04-06,550,ECOBIO 8,SHELL - Mysella S5 S
40181.0,506.0,506.0,506.0,1.0,2017-04-27,550,ECOBIO 8,SHELL - Mysella S5 S
47572.0,7391.0,1979.0,1979.0,1.0,2018-03-05,550,ECOBIO 8,SHELL - Mysella S5 S
48305.0,733.0,735.0,735.0,0.0,2018-04-06,550,ECOBIO 8,SHELL - Mysella S5 S
49479.0,1174.0,1909.0,1174.0,1.0,2018-05-24,550,ECOBIO 8,SHELL - Mysella S5 S
49959.0,480.0,472.0,472.0,1.0,2018-06-13,550,ECOBIO 8,SHELL - Mysella S5 S
47521.0,-2438.0,670.0,670.0,0.0,2018-08-23,550,ECOBIO 8,SHELL - Mysella S5 S
52239.0,4718.0,925.0,255.0,1.0,2018-09-18,550,ECOBIO 8,SHELL - Mysella S5 S
51314.0,-925.0,1835.0,1835.0,0.0,2018-10-02,550,ECOBIO 8,SHELL - Mysella S5 S
50755.0,-559.0,1994.0,159.0,0.0,2019-01-07,550,ECOBIO 8,SHELL - Mysella S5 S
56048.0,5293.0,933.0,-1061.0,1.0,2019-02-26,550,ECOBIO 8,SHELL - Mysella S5 S
0.0,-56048.0,1940.0,1940.0,0.0,2019-04-09,550,ECOBIO 8,SHELL - Mysella S5 S
57694.0,57694.0,639.0,-1301.0,0.0,2019-05-06,550,ECOBIO 8,SHELL - Mysella S5 S
59186.0,1492.0,2131.0,1492.0,1.0,2019-09-08,550,ECOBIO 8,SHELL - Mysella S5 S
60714.0,1528.0,1528.0,1528.0,1.0,2019-09-10,550,ECOBIO 8,SHELL - Mysella S5 S
62604.0,1890.0,1024.0,1024.0,,2019-11-28,550,ECOBIO 8,SHELL - Mysella S5 S
8872.0,8872.0,1478.0,1478.0,1.0,2013-06-04,551,ECOHEAT999,MOBIL - Pegasus 605
10237.0,1365.0,6.0,6.0,1.0,2013-08-02,551,ECOHEAT999,MOBIL - Pegasus 605
0.0,-10237.0,148.0,148.0,0.0,2013-08-20,551,ECOHEAT999,MOBIL - Pegasus 605
148.0,148.0,6.0,-142.0,1.0,2013-09-02,551,ECOHEAT999,MOBIL - Pegasus 605
148.0,0.0,6.0,6.0,0.0,2013-10-29,551,ECOHEAT999,MOBIL - Pegasus 605
0.0,-148.0,1248.0,1242.0,0.0,2013-11-05,551,ECOHEAT999,MOBIL - Pegasus 605
13200.0,13200.0,720.0,-528.0,1.0,2013-12-05,551,ECOHEAT999,MOBIL - Pegasus 605
135334.0,122134.0,1100.0,1100.0,1.0,2013-12-19,551,ECOHEAT999,MOBIL - Pegasus 605
14131.0,-121203.0,600.0,600.0,0.0,2014-01-13,551,ECOHEAT999,MOBIL - Pegasus 605
14653.0,522.0,1120.0,520.0,1.0,2014-02-04,551,ECOHEAT999,MOBIL - Pegasus 605
15464.0,811.0,809.0,809.0,0.0,2014-03-10,551,ECOHEAT999,MOBIL - Pegasus 605
16012.0,548.0,1357.0,548.0,1.0,2014-04-02,551,ECOHEAT999,MOBIL - Pegasus 605
17155.0,1143.0,1141.0,1141.0,1.0,2014-05-20,551,ECOHEAT999,MOBIL - Pegasus 605
17964.0,809.0,800.0,800.0,0.0,2014-06-23,551,ECOHEAT999,MOBIL - Pegasus 605
18199.0,235.0,1046.0,246.0,1.0,2014-07-03,551,ECOHEAT999,MOBIL - Pegasus 605
18989.0,790.0,790.0,790.0,0.0,2014-08-05,551,ECOHEAT999,MOBIL - Pegasus 605
19491.0,502.0,1300.0,510.0,1.0,2014-08-26,551,ECOHEAT999,MOBIL - Pegasus 605
20485.0,994.0,1000.0,1000.0,0.0,2014-10-08,551,ECOHEAT999,MOBIL - Pegasus 605
20665.0,180.0,1174.0,174.0,1.0,2014-10-15,551,ECOHEAT999,MOBIL - Pegasus 605
21502.0,837.0,550.0,550.0,1.0,2014-11-19,551,ECOHEAT999,MOBIL - Pegasus 605
21788.0,286.0,1100.0,1100.0,1.0,2014-12-01,551,ECOHEAT999,MOBIL - Pegasus 605
22618.0,830.0,833.0,833.0,0.0,2015-01-05,551,ECOHEAT999,MOBIL - Pegasus 605
22855.0,237.0,1067.0,234.0,1.0,2015-01-15,551,ECOHEAT999,MOBIL - Pegasus 605
23866.0,1011.0,1011.0,1011.0,1.0,2015-02-27,551,ECOHEAT999,MOBIL - Pegasus 605
24932.0,1066.0,1100.0,1100.0,1.0,2015-04-13,551,ECOHEAT999,MOBIL - Pegasus 605
25960.0,1028.0,1128.0,1128.0,1.0,2015-05-26,551,ECOHEAT999,MOBIL - Pegasus 605
0.0,-25960.0,0.0,0.0,0.0,2016-02-09,551,ECOHEAT999,SHELL - Mysella S5 S
350.0,350.0,350.0,350.0,1.0,2016-03-11,551,ECOHEAT999,SHELL - Mysella S5 S
33365.0,33015.0,926.0,926.0,1.0,2016-04-04,551,ECOHEAT999,SHELL - Mysella S5 S
34286.0,921.0,1352.0,1352.0,1.0,2016-05-13,551,ECOHEAT999,SHELL - Mysella S5 S
37453.0,3167.0,1381.0,1381.0,1.0,2016-09-23,551,ECOHEAT999,SHELL - Mysella S5 S
39064.0,1611.0,1468.0,1468.0,1.0,2016-11-30,551,ECOHEAT999,SHELL - Mysella S5 S
40581.0,1517.0,1512.0,1512.0,1.0,2017-02-02,551,ECOHEAT999,SHELL - Mysella S5 S
40703.0,122.0,165.0,165.0,0.0,2017-02-09,551,ECOHEAT999,SHELL - Mysella S5 N
40917.0,214.0,339.0,174.0,0.0,2017-02-16,551,ECOHEAT999,SHELL - Mysella S5 S
41506.0,589.0,928.0,589.0,0.0,2017-03-13,551,ECOHEAT999,SHELL - Mysella S5 S
41843.0,337.0,1265.0,337.0,0.0,2017-03-27,551,ECOHEAT999,SHELL - Mysella S5 S
42102.0,259.0,1524.0,259.0,1.0,2017-04-07,551,ECOHEAT999,SHELL - Mysella S5 S
4300.0,-37802.0,902.0,902.0,0.0,2017-05-15,551,ECOHEAT999,SHELL - Mysella S5 S
44106.0,39806.0,2004.0,1102.0,1.0,2017-06-30,551,ECOHEAT999,SHELL - Mysella S5 S
46517.0,2411.0,783.0,783.0,0.0,2017-10-16,551,ECOHEAT999,SHELL - Mysella S5 S
46634.0,117.0,900.0,117.0,0.0,2017-10-21,551,ECOHEAT999,SHELL - Mysella S5 S
47279.0,645.0,1543.0,643.0,1.0,2017-11-17,551,ECOHEAT999,SHELL - Mysella S5 S
49765.0,2486.0,500.0,500.0,1.0,2018-03-07,551,ECOHEAT999,SHELL - Mysella S5 S
50610.0,845.0,800.0,800.0,0.0,2018-03-13,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
49811.0,-799.0,700.0,-100.0,0.0,2018-03-16,551,ECOHEAT999,SHELL - Mysella S5 S
50610.0,799.0,800.0,100.0,0.0,2018-04-13,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40
50897.0,287.0,942.0,142.0,0.0,2018-04-24,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40
51571.0,674.0,1615.0,673.0,1.0,2018-08-02,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
54097.0,3200.0,526.0,-416.0,1.0,2018-08-02,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
53035.0,2138.0,1464.0,522.0,1.0,2018-08-02,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
53561.0,1990.0,2000.0,2000.0,0.0,2018-08-14,551,ECOHEAT999,SHELL - Mysella S5 S
0.0,-53561.0,,0.0,1.0,2018-10-15,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
53921.0,360.0,2251.0,251.0,1.0,2018-10-15,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
55095.0,1174.0,1178.0,1178.0,1.0,2018-10-22,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
56552.0,1457.0,1634.0,1634.0,1.0,2018-11-14,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
55806.0,-746.0,1890.0,1890.0,0.0,2018-11-23,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
55921.0,115.0,115.0,-1775.0,0.0,2018-11-27,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
57381.0,1460.0,1575.0,1460.0,0.0,2019-01-30,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
57986.0,605.0,2180.0,605.0,1.0,2019-02-25,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
59251.0,1265.0,1125.0,1125.0,0.0,2019-04-18,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
59251.0,1265.0,1125.0,1125.0,0.0,2019-04-18,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
59601.0,350.0,1475.0,350.0,0.0,2019-05-07,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
59601.0,350.0,1475.0,350.0,0.0,2019-05-07,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
59991.0,390.0,1865.0,390.0,1.0,2019-05-10,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
0.0,-59991.0,,0.0,,2019-08-29,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
62789.0,62789.0,2563.0,2563.0,,2019-09-16,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
6431.0,-56358.0,929.0,-1634.0,0.0,2019-11-19,551,ECOHEAT999,PETRO-CANADA - Sentron CG 40 PLUS
28793.0,28793.0,1074.0,1074.0,1.0,2015-11-17,552,ECOBIO 6,SHELL - Mysella S5 S
28289.0,28289.0,570.0,570.0,0.0,2015-11-17,552,ECOBIO 6,SHELL - Mysella S5 S
29910.0,1117.0,510.0,510.0,1.0,2015-11-26,552,ECOBIO 6,SHELL - Mysella S5 S
39743.0,9833.0,2030.0,2030.0,1.0,2016-01-13,552,ECOBIO 6,SHELL - Mysella S5 S
34338.0,-5405.0,621.0,621.0,0.0,2016-06-01,552,ECOBIO 6,SHELL - Mysella S5 S
34818.0,480.0,1098.0,477.0,0.0,2016-06-21,552,ECOBIO 6,SHELL - Mysella S5 S
35132.0,314.0,1412.0,314.0,1.0,2016-07-04,552,ECOBIO 6,SHELL - Mysella S5 S
36332.0,1200.0,651.0,651.0,0.0,2016-08-23,552,ECOBIO 6,SHELL - Mysella S5 S
37071.0,739.0,1390.0,739.0,1.0,2016-09-23,552,ECOBIO 6,SHELL - Mysella S5 S
38407.0,1336.0,694.0,694.0,1.0,2016-11-18,552,ECOBIO 6,SHELL - Mysella S5 S
40388.0,1981.0,645.0,645.0,0.0,2017-02-09,552,ECOBIO 6,SHELL - Mysella S5 S
40678.0,290.0,935.0,290.0,0.0,2017-02-21,552,ECOBIO 6,SHELL - Mysella S5 S
41655.0,977.0,1911.0,976.0,1.0,2017-04-03,552,ECOBIO 6,SHELL - Mysella S5 S
42248.0,593.0,593.0,593.0,0.0,2017-04-28,552,ECOBIO 6,SHELL - Mysella S5 S
42872.0,624.0,1217.0,624.0,0.0,2017-05-24,552,ECOBIO 6,SHELL - Mysella S5 S
43323.0,451.0,1669.0,452.0,1.0,2017-06-12,552,ECOBIO 6,SHELL - Mysella S5 S
44045.0,722.0,721.0,721.0,0.0,2017-07-13,552,ECOBIO 6,SHELL - Mysella S5 S
44187.0,142.0,863.0,142.0,0.0,2017-07-19,552,ECOBIO 6,SHELL - Mysella S5 S
44870.0,683.0,1546.0,683.0,0.0,2017-08-17,552,ECOBIO 6,SHELL - Mysella S5 S
45336.0,466.0,2012.0,466.0,1.0,2017-09-06,552,ECOBIO 6,SHELL - Mysella S5 S
