Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
13.93,4.6,1.4,6.084123826902158,13.78,6.64,2.0,0.01209931164267597,64.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0
14.17,4.52,1.3,6.022648262162358,15.45,6.93,2.0,0.008261111822488565,69.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0
14.29,4.59,1.38,5.953427468099853,16.72,7.63,2.0,0.008387066191578058,75.0,7.0,6.0,1.0,1.0,1.0,0.0,1.0
13.51,6.19,0.98,6.774907014930122,10.65,3.59,1.0,0.01275813817636337,38.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0
13.3,5.42,0.62,6.868628145537895,10.13,5.25,34.0,0.021428793998070295,47.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
13.57,4.83,0.92,6.491417916533348,12.31,6.62,22.0,0.018103968258143255,57.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0
13.69,4.38,1.07,6.265241904091662,13.31,7.09,18.0,0.016912054373147023,59.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0
13.79,4.15,1.56,5.918004573112025,13.89,6.73,14.0,0.015104744738693637,69.0,6.0,5.0,1.0,1.0,1.0,0.0,1.0
13.1,5.57,0.95,6.714120939080528,11.78,5.22,1.0,0.0181527913841788,28.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
13.35,4.97,0.47,6.8135397737957835,9.51,3.98,1.0,0.014152444221633476,39.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
13.76,4.57,1.21,6.205599208328138,12.53,5.22,1.0,0.011118553910482026,66.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0
14.1,4.12,1.68,5.767221839694395,14.99,7.01,2.0,0.010165376093732331,93.0,12.0,5.0,1.0,2.0,2.0,0.0,0.0
14.34,4.47,2.14,5.586238301853842,14.45,6.47,3.0,0.006507035180204679,96.0,9.0,8.0,2.0,2.0,2.0,0.0,1.0
13.61,6.1,1.07,6.756301941499853,9.0,3.8,1.0,0.013064169258420244,50.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0
13.8,4.5,1.35,6.159182864329564,11.2,5.2,1.0,0.013070574393903606,61.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0
14.02,3.6,1.47,5.823035940754191,12.6,6.2,1.0,0.012060237414323244,76.0,6.0,3.0,2.0,1.0,1.0,0.0,1.0
13.77,4.9,0.93,6.44697309169011,12.0,5.4,2.0,0.011608343438111374,55.0,13.0,4.0,1.0,1.0,1.0,0.0,0.0
13.93,4.4,0.89,6.2959512633523005,13.2,6.1,2.0,0.010237763083047219,68.0,13.0,4.0,1.0,1.0,1.0,0.0,0.0
14.21,4.1,1.19,6.001373100407086,15.0,7.5,1.0,0.008715136404218948,83.0,14.0,5.0,1.0,1.0,2.0,0.0,0.0
14.31,4.3,1.53,5.857607972708621,15.7,8.2,1.0,0.00982442203394307,97.0,18.0,6.0,1.0,2.0,2.0,0.0,1.0
13.96,4.4,0.92,6.278368088235181,12.9,5.8,0.0,0.013277224816328898,0.0,7.0,1.0,2.0,7.0,1.0,1.0,0.0
14.04,4.6,0.89,6.330032334337865,13.0,6.0,3.0,0.006763568644551549,80.0,9.0,7.0,1.0,1.0,1.0,0.0,1.0
13.77,5.3,1.61,6.258002182513987,10.5,5.4,2.0,0.015799781343683844,48.0,16.0,3.0,2.0,1.0,1.0,0.0,0.0
14.1,4.8,0.76,6.46546746714508,12.4,6.4,4.0,0.009782771408789664,69.0,16.0,6.0,2.0,1.0,2.0,1.0,0.0
14.04,4.8,0.9,6.3850180803740475,13.6,7.2,0.0,0.012230541408213974,75.0,15.0,4.0,1.0,1.0,1.0,0.0,1.0
13.38,5.3,0.61,6.845211787635839,9.7,5.2,0.0,0.01616531547653763,46.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0
13.59,4.3,0.74,6.4852317155124855,11.0,6.2,1.0,0.014620088462263647,48.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0
13.81,4.8,1.3,6.283679295191473,10.7,5.6,1.0,0.011307686914938303,57.0,7.0,5.0,1.0,1.0,1.0,0.0,1.0
13.71,4.7,1.41,6.214528389078773,10.2,4.7,1.0,0.011547641508673712,37.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0
13.78,4.9,1.45,6.2206423578306556,10.8,5.1,1.0,0.01128319733016464,49.0,11.0,4.0,1.0,1.0,1.0,0.0,0.0
13.85,4.5,1.09,6.297450674272855,10.8,5.3,2.0,0.009602421441492093,51.0,12.0,4.0,1.0,1.0,0.0,0.0,0.0
13.9,4.3,0.59,6.495167135796651,11.2,6.0,0.0,0.009515439130417497,58.0,15.0,5.0,1.0,1.0,1.0,0.0,1.0
13.47,4.6,0.83,6.513726212213625,9.6,3.7,1.0,0.013812990757882587,46.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0
13.63,3.8,1.28,6.03654284242052,11.3,4.7,3.0,0.014641475758909117,59.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0
13.91,3.6,1.36,5.882547106958102,12.6,5.7,2.0,0.014619553221957432,87.0,8.0,3.0,3.0,1.0,1.0,0.0,1.0
13.98,3.5,1.59,5.742264377432457,12.7,6.2,0.0,0.01080258930089606,59.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0
14.01,4.1,1.4,5.99097407393889,11.6,5.3,1.0,0.007722035420650197,84.0,33.0,11.0,3.0,1.0,1.0,0.0,1.0
13.92,4.2,1.83,5.840526486920607,10.6,4.9,0.0,0.008062155078633837,65.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0
14.49,6.1,1.33,6.391227874642592,14.0,7.1,3.0,0.006238610857312893,100.0,6.0,5.0,1.0,1.0,2.0,0.0,1.0
13.81,5.8,1.32,6.532158387624111,8.2,3.0,1.0,0.0034011387352276268,46.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0
13.94,5.1,1.88,6.039204522906585,9.7,4.1,1.0,0.0054997831299648525,70.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0
14.06,4.9,1.56,6.103240908687654,11.0,4.8,0.0,0.004133929559613281,88.0,9.0,7.0,1.0,1.0,2.0,0.0,0.0
14.28,4.0,1.57,5.798874169601443,13.2,6.0,1.0,0.002744892186280906,110.0,8.0,7.0,1.0,1.0,2.0,0.0,0.0
14.05,4.0,1.8,5.696627463559232,14.4,6.6,1.0,0.009009505810296636,110.0,8.0,7.0,1.0,1.0,2.0,0.0,1.0
13.75,4.1,1.41,6.085075217227086,6.896942523341304,3.851090814695157,1.0,0.006825906687690647,88.0,9.0,5.0,1.0,1.0,2.0,0.0,0.0
13.92,3.4,1.9,5.643459540447745,9.077351326724816,5.138872565963785,1.0,0.009380582407290533,120.0,10.0,6.0,2.0,1.0,2.0,0.0,1.0
13.78,4.9,1.21,6.320112160573723,10.9,4.5,1.0,0.011489154547699387,63.0,14.0,5.0,2.0,12.0,2.0,1.0,0.0
14.27,4.3,1.56,5.84280841480893,14.8,6.8,0.0,0.009527989568907713,99.0,15.0,5.0,2.0,12.0,2.0,0.0,1.0
13.56,5.7,1.3,6.567238233707077,8.0,3.0,0.0,0.00990812290683013,43.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0
14.06,6.4,1.86,6.26105423295139,8.8,0.0,1.0,-0.003540757610870776,94.0,12.0,6.0,1.0,4.0,2.0,0.0,0.0
14.43,4.3,1.58,5.838775440133199,14.5,7.6,1.0,0.004661887780118057,120.0,13.0,8.0,1.0,5.0,2.0,0.0,1.0
13.88,5.3,1.17,6.460692757177207,11.3,6.5,0.0,0.012622813894177048,62.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0
14.36,4.2,1.7,5.795104555924334,14.4,8.5,1.0,0.00743871475775687,89.0,9.0,7.0,1.0,2.0,1.0,0.0,0.0
14.23,4.1,1.48,5.905664381847446,14.7,9.0,1.0,0.011457716309033555,100.0,12.0,10.0,2.0,3.0,2.0,1.0,1.0
13.81,5.6,1.34,6.465449876133105,9.6,4.5,0.0,0.009986706943717227,60.0,15.0,4.0,1.0,2.0,0.0,0.0,0.0
14.1,5.0,1.31,6.261390082598313,11.4,5.9,0.0,0.006565810442835718,83.0,12.0,6.0,1.0,3.0,2.0,0.0,0.0
14.37,5.2,1.39,6.2074554420934955,12.8,7.1,1.0,0.006327436290663679,87.0,11.0,6.0,1.0,3.0,2.0,0.0,1.0
14.0,5.4,1.31,6.415449116416415,10.8,6.6,2.0,0.00999371080707967,58.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0
14.29,5.2,0.86,6.599500794767623,7.2,4.0,2.0,-0.0026003488580157164,38.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0
14.22,4.9,1.23,6.303899231992562,9.7,5.4,7.0,0.0038758617518779293,53.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0
14.72,5.1,1.55,6.098651614896849,11.6,7.5,9.0,-4.9939714026808746e-05,95.0,14.0,9.0,1.0,2.0,1.0,0.0,1.0
14.72,4.9,1.45,6.021200454977923,11.8,4.9,3.0,-0.002872683219514699,60.0,12.0,5.0,1.0,5.0,1.0,1.0,1.0
14.55,4.13,1.25,5.8608069123538,17.41,8.42,2.0,0.001569647711707256,90.0,6.0,10.0,1.0,1.0,2.0,0.0,0.0
14.72,3.41,1.87,5.315863768187092,19.22,9.54,4.0,0.003829337302919955,114.0,11.0,15.0,3.0,3.0,4.0,2.0,0.0
14.77,4.38,1.13,5.89197179158312,19.83,9.67,2.0,4.018420955567703e-05,119.0,10.0,13.0,1.0,1.0,2.0,0.0,1.0
13.97,4.82,1.25,6.23379391580815,12.5,6.02,2.0,0.009015769720241068,63.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0
14.18,4.16,1.41,5.898306633121479,15.57,7.77,6.0,0.00847328800401681,87.0,6.0,7.0,1.0,1.0,1.0,0.0,0.0
14.36,3.9,2.25,5.378906557063887,16.59,8.81,11.0,0.011501097378756653,84.0,7.0,9.0,2.0,3.0,3.0,2.0,0.0
14.51,4.11,0.9,6.042541744881012,18.12,9.53,0.0,0.009252211045558623,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13.58,4.71,1.33,6.26551794463352,10.77,4.96,1.0,0.011259087434406234,39.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
13.92,4.22,2.3,5.558895094411028,13.29,6.49,2.0,0.012100984850685559,59.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0
14.19,3.86,0.95,6.064771293972301,15.39,7.94,3.0,0.008781841218956171,75.0,4.0,6.0,1.0,1.0,1.0,0.0,1.0
13.53,4.5,1.34,6.20667055132274,11.22,5.12,2.0,0.01231286504880888,43.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0
13.88,4.08,1.3,6.030304371907277,13.2,6.37,1.0,0.008694720355433866,59.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0
13.94,3.93,1.98,5.60278731864219,14.94,7.09,2.0,0.011928935991430495,67.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0
14.18,3.53,1.05,5.902065026782547,16.4,7.98,2.0,0.007948633179530595,104.0,11.0,8.0,1.0,1.0,2.0,0.0,1.0
13.21,4.98,0.77,6.668664235086394,9.61,3.34,0.0,0.016137810635749567,38.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
13.67,4.44,1.1,6.256996396121513,12.15,5.19,0.0,0.012669550691396941,54.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
13.94,4.14,1.35,5.9813138487943665,13.98,6.35,1.0,0.011425957339697035,67.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
14.12,4.51,1.79,5.795497835974441,15.34,7.19,0.0,0.011750367640464693,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14.19,3.8,0.91,6.039835092091562,15.97,7.59,2.0,0.009578822589984964,84.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0
13.6,5.25,1.59,6.247965323739485,11.19,4.97,2.0,0.012816031458755012,39.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.02,4.64,1.11,6.197554889895066,14.66,6.85,2.0,0.008816671441812807,53.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0
14.34,3.95,1.44,5.798349144548237,15.5,7.41,0.0,0.007662848352213453,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14.45,4.16,1.36,5.8531877840531035,16.46,8.03,0.0,0.008513653122376036,9.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0
13.57,6.03,1.22,6.581720139287054,12.67,5.3,2.0,0.015255055711677318,38.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
12.97,5.32,0.83,6.802273797783511,8.69,3.64,21.0,0.022156989485505735,37.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
13.39,4.72,1.82,5.992866382524232,12.82,5.34,18.0,0.01936199882550238,63.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0
13.6,3.76,2.16,5.526076746134486,14.24,6.07,12.0,0.01785316714757726,81.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0
13.4,5.35,0.95,6.626635686893457,10.48,4.12,1.0,0.013536498568668454,48.0,7.0,5.0,1.0,7.0,1.0,0.0,0.0
13.78,4.18,1.24,6.088555375129161,12.84,5.45,2.0,0.012646215393909366,84.0,23.0,8.0,3.0,9.0,2.0,0.0,0.0
13.68,4.2,1.08,6.261607873166978,10.1,4.5,1.0,0.008866075182596356,59.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0
13.85,4.5,1.32,6.092630893023934,13.4,5.4,1.0,0.010171964652054,69.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0
14.08,4.6,1.74,5.849515402604149,14.4,6.0,0.0,0.007434774980983078,84.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0
14.11,3.7,1.57,5.695906480348635,15.4,6.7,1.0,0.007472976294560313,100.0,6.0,7.0,1.0,1.0,1.0,0.0,1.0
13.88,5.6,1.01,6.574837238028725,11.2,5.0,0.0,0.008791112798356204,56.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
14.15,4.8,1.31,6.150696881911724,13.3,6.4,1.0,0.006977190738216427,82.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0
14.34,4.6,1.42,5.98697363898386,14.8,7.3,1.0,0.006192479045397159,99.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0
14.6,4.2,2.1,5.459617378681767,17.0,8.4,1.0,0.00761901701040299,120.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0
13.74,4.2,1.33,6.091139339583855,11.1,4.5,0.0,0.00808590053897107,59.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
13.86,5.0,1.01,6.4240066054289855,11.7,5.3,1.0,0.007578786484289196,50.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
13.68,5.7,1.36,6.539619066552867,8.3,4.2,1.0,0.009617512186650079,49.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
14.28,4.6,1.57,5.944080944264877,14.5,7.7,4.0,0.008629430227624857,90.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0
13.25,5.4,0.83,6.809754207059727,6.2,1.7,4.0,0.010172345224067902,22.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0
13.82,4.0,1.45,5.946474091030215,12.6,5.6,2.0,0.009897977176015371,69.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0
14.37,3.0,1.93,5.290125656160914,17.8,9.3,1.0,0.008650133680882494,100.0,7.0,8.0,1.0,1.0,2.0,0.0,1.0
13.6,5.0,1.2,6.411309126331918,9.7,4.1,1.0,0.012557082896456184,44.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
14.05,3.8,2.0,5.566236213859739,13.6,6.2,1.0,0.010023511629764864,83.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0
14.35,3.3,2.0,5.316031717047002,16.9,7.6,4.0,0.009301159164859352,97.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
14.53,3.6,2.34,5.152703985539901,18.6,8.5,1.0,0.009680073499744785,110.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0
13.65,5.2,0.88,6.5856160224607345,10.4,4.1,1.0,0.013858909433171807,51.0,10.0,4.0,2.0,3.0,2.0,1.0,1.0
13.9,4.5,1.33,6.132956846300368,11.2,4.5,1.0,0.0056930148537220615,60.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0
13.76,5.0,0.82,6.612449461612037,8.0,3.3,1.0,0.0038255237280280796,45.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0
14.47,4.1,1.55,5.759130584158662,15.3,7.2,1.0,0.00394903514321468,93.0,4.0,6.0,1.0,4.0,2.0,1.0,0.0
14.53,3.7,1.84,5.473802821704378,16.8,7.9,0.0,0.009257934368336551,93.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0
14.19,4.5,1.99,5.73115290623941,12.8,5.7,0.0,0.0072304105961339404,58.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0
14.6,3.5,1.36,5.650228486359506,17.5,8.7,2.0,0.005575782242497829,98.0,5.0,5.0,1.0,2.0,2.0,0.0,1.0
14.18,5.3,1.21,6.355566416248655,10.8,4.6,1.0,0.0015196597797712819,49.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
14.27,4.4,2.32,5.5222712539877845,13.3,6.1,0.0,0.003916417571496605,65.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0
14.69,3.8,1.31,5.739933245407041,16.9,8.2,2.0,0.002333905619122695,90.0,5.0,6.0,1.0,1.0,1.0,0.0,1.0
14.12,4.3,1.35,6.100938795562733,7.981625307352045,4.268372117100871,1.0,0.0011740938316049387,81.0,5.0,6.0,1.0,1.0,2.0,0.0,0.0
14.32,3.7,1.65,5.773100297712773,10.419389037917904,5.864537523737075,1.0,0.0026514943930082413,100.0,7.0,6.0,1.0,2.0,2.0,0.0,1.0
13.6,5.1,0.93,6.590653951258448,6.204821403023573,3.020070235822846,1.0,0.005867817787681168,37.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
14.2,4.7,1.51,5.971897101739055,15.3,7.3,0.0,0.009191137392971893,64.0,11.0,6.0,1.0,2.0,1.0,1.0,0.0
14.53,4.1,1.72,5.6311979195500435,17.0,8.2,0.0,0.004899102334106231,110.0,15.0,8.0,1.0,2.0,2.0,0.0,1.0
13.92,5.0,1.35,6.26032086241135,11.1,5.1,0.0,0.008799389616146902,43.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0
14.59,4.5,1.69,5.725316735068463,12.4,2.0,0.0,-0.007915853243330911,85.0,11.0,5.0,1.0,1.0,1.0,0.0,1.0
14.41,4.7,1.48,6.019311072542987,14.1,8.2,0.0,0.008219171228282862,66.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0
14.79,4.1,2.17,5.418455268229475,17.0,10.2,1.0,0.007031871559325609,95.0,7.0,7.0,1.0,1.0,2.0,1.0,1.0
13.67,5.6,0.76,6.797523863898028,9.6,5.2,0.0,0.00942407953702401,39.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0
14.45,4.9,1.38,6.102227326733512,14.8,8.8,0.0,0.005519106274796265,70.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
14.28,4.1,1.37,5.929378032897665,15.8,9.6,0.0,0.010550251400496369,88.0,8.0,9.0,1.0,2.0,2.0,1.0,1.0
14.42,4.6,0.97,6.270252198692733,12.0,6.3,1.0,0.003583336089129946,62.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0
14.89,4.1,1.16,5.9462989312564805,14.3,8.2,1.0,0.00041314002723341625,77.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0
14.15,4.7,1.23,6.2509847397030125,11.4,7.0,14.0,0.008917430216539846,61.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0
15.03,4.2,1.72,5.670323921154231,15.0,9.2,8.0,-9.831171313132159e-05,94.0,10.0,7.0,1.0,2.0,1.0,0.0,1.0
14.73,5.4,1.27,6.299182745695822,10.4,5.6,3.0,-0.0036363213776421377,55.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0
14.37,4.58,2.1,5.656320215542184,13.88,6.77,0.0,0.00430915412723154,46.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
14.36,5.31,1.74,5.9950485321046125,14.89,7.41,2.0,0.0058558599192677085,53.0,4.0,6.0,0.0,0.0,2.0,1.0,0.0
14.66,4.2,1.93,5.559451272974167,16.28,8.38,3.0,0.003915885994716706,66.0,5.0,6.0,1.0,0.0,2.0,0.0,0.0
14.7,4.16,1.87,5.5573347643459785,17.02,8.77,2.0,0.0038782791633389935,73.0,5.0,7.0,1.0,1.0,1.0,1.0,0.0
14.87,4.69,1.61,5.746120628083761,19.06,9.96,2.0,0.003296014612160919,85.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0
13.56,3.84,2.09,5.589468160709386,14.79,6.87,2.0,0.018174962070253292,71.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0
13.9,4.69,1.03,6.301649731252505,13.03,5.9,1.0,0.007902315835288803,63.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0
14.31,4.98,1.38,6.082403141198083,15.09,6.91,1.0,0.0036006423657681808,92.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0
14.43,3.96,1.29,5.831862006679236,16.91,8.2,2.0,0.004475579303503452,95.0,8.0,9.0,1.0,1.0,2.0,0.0,1.0
14.12,5.09,1.55,6.084385035019572,14.47,7.13,2.0,0.00863802871872052,74.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0
14.29,3.82,2.03,5.458226541511051,17.09,8.63,5.0,0.010268716345421647,96.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0
14.59,3.97,2.1,5.408363110662977,17.65,9.33,7.0,0.006904052093361923,107.0,7.0,8.0,1.0,1.0,1.0,0.0,1.0
13.86,4.05,1.5,5.923158965675688,13.54,6.68,1.0,0.01203373728522783,64.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0
14.39,3.62,1.26,5.815437864712589,15.42,7.86,3.0,0.005126655605291547,80.0,6.0,7.0,1.0,1.0,2.0,1.0,0.0
14.26,3.65,1.31,5.816171296469224,16.19,8.73,3.0,0.009208932342231663,86.0,5.0,7.0,1.0,1.0,1.0,0.0,1.0
13.54,5.49,0.75,6.808700160140175,6.92,2.13,2.0,0.0077350530782684945,24.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0
13.65,5.31,0.77,6.717292283325321,8.21,3.09,2.0,0.007405289181342561,32.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0
15.47,3.91,1.15,5.814253748849282,12.62,6.26,2.0,-0.015717062374852125,68.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0
13.92,3.74,1.42,5.855094130055055,14.28,6.8,2.0,0.010340880085168425,76.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0
13.9,3.14,0.94,5.950659536453678,14.62,7.15,2.0,0.009354839706882667,84.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0
14.21,3.37,1.62,5.58785775786411,15.85,7.76,2.0,0.008782776475148524,96.0,11.0,8.0,2.0,1.0,2.0,0.0,0.0
14.18,3.37,2.28,5.239320047968061,16.87,8.19,2.0,0.010154882869706366,90.0,8.0,7.0,1.0,1.0,2.0,0.0,0.0
14.18,2.94,2.43,5.058816075968004,16.99,8.27,2.0,0.010971170894422066,92.0,9.0,7.0,1.0,1.0,2.0,0.0,1.0
13.25,4.58,0.72,6.586454894089959,10.55,4.41,2.0,0.016154549746258157,44.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0
14.06,3.58,1.35,5.7955773640722015,16.67,8.72,2.0,0.01474619769225971,85.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0
13.41,5.31,0.58,6.817890112626673,9.64,3.69,0.0,0.011152204606923677,35.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
13.45,4.64,1.56,6.123543058856372,12.58,6.13,1.0,0.017620674201617836,59.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0
13.97,4.15,1.86,5.7187330960146525,14.96,7.41,1.0,0.012794820108493116,76.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0
14.08,4.07,0.95,6.108177936138686,16.04,7.85,2.0,0.015533241166235695,87.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0
13.4,6.02,0.58,6.963816951563161,10.23,3.48,1.0,0.011231938811121445,27.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0
14.19,4.82,1.29,6.109748493043357,15.19,7.07,0.0,0.010055592244879119,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14.13,5.47,1.57,6.108781854542106,16.21,7.37,1.0,0.016091255951351996,73.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0
13.57,6.0,1.31,6.569166394234354,11.61,5.36,3.0,0.013922269352587724,34.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
12.75,4.9,1.14,6.50030705690857,13.0,6.2,7.0,0.03043799718740367,63.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
13.9,4.29,1.03,6.222056318129447,14.1,7.89,12.0,0.015090983373072325,87.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0
14.31,3.59,1.36,5.739049280006904,16.6,8.2,13.0,0.009730699159994416,104.0,6.0,5.0,1.0,1.0,2.0,1.0,0.0
14.15,3.01,1.48,5.564326083267533,17.57,9.38,11.0,0.013610467985723601,107.0,5.0,6.0,1.0,1.0,2.0,0.0,1.0
13.22,4.24,1.29,6.235173217611209,9.92,3.95,3.0,0.012529264771103582,49.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0
13.45,3.77,1.73,5.810242915729466,12.24,5.01,3.0,0.016321553018024654,72.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0
13.7,3.5,1.48,5.775825679144676,14.9,6.57,3.0,0.01490767793298367,103.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0
13.82,3.67,2.55,5.371486807377906,10.12,4.31,3.0,0.009338973667161299,106.0,5.0,5.0,1.0,2.0,2.0,0.0,1.0
13.43,5.33,0.95,6.638095277489363,9.62,3.78,1.0,0.012089371993511677,46.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0
13.75,3.95,1.45,5.933404097252226,13.5,6.3,1.0,0.014334242150778415,80.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0
14.14,3.56,2.86,5.031581644104947,15.52,7.49,1.0,0.01174534007126471,109.0,7.0,5.0,1.0,1.0,2.0,0.0,0.0
14.23,3.82,1.89,5.558834503408939,16.58,8.72,1.0,0.011676756977985842,96.0,5.0,6.0,1.0,1.0,2.0,0.0,1.0
13.53,5.3,1.07,6.538419007722055,10.0,3.7,1.0,0.008685858985927108,48.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0
14.07,4.4,1.04,6.182512049409022,13.7,6.2,0.0,0.006568410506425398,84.0,5.0,6.0,1.0,1.0,2.0,0.0,0.0
14.04,4.0,1.27,5.950541250530527,15.2,7.2,1.0,0.010237248491815842,100.0,5.0,6.0,1.0,1.0,2.0,1.0,0.0
14.31,3.3,1.55,5.56451031415666,16.8,8.1,1.0,0.0065140630588730875,120.0,6.0,8.0,1.0,1.0,2.0,0.0,1.0
13.87,4.2,1.18,6.10334923732716,13.4,6.0,1.0,0.010446497540450461,81.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0
14.18,3.3,1.3,5.7333815552020075,15.4,7.1,2.0,0.003816539265886265,110.0,5.0,7.0,0.0,1.0,2.0,0.0,0.0
14.6,3.9,1.43,5.72777315368516,16.2,7.6,1.0,0.0006814093656570264,110.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0
