Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
14.1,3.8,1.39,6.0,6.2,2.2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,2.7,1.68,5.6,9.2,3.9,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.1,2.2,1.82,5.4,10.6,4.5,1.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0
13.6,4.1,1.52,6.0,3.5,0.4,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
13.7,3.4,1.98,5.8,5.7,1.5,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
13.8,3.0,1.7,5.7,7.3,2.4,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0
14.0,2.3,1.78,5.4,9.0,3.3,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
14.2,2.0,2.03,6.7,12.4,5.0,1.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0
13.7,5.0,1.0,6.1,7.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
13.8,4.2,0.9,5.9,8.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0
13.9,3.6,1.4,5.7,9.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,0.0
14.0,3.4,1.5,5.5,10.0,1.0,2.0,0.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0
13.5,7.2,0.0,7.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
13.7,6.0,0.3,6.4,6.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
13.4,5.0,0.7,6.0,7.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
13.6,4.0,0.8,5.8,9.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
13.9,3.1,1.1,5.5,11.0,1.0,3.0,0.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0
13.5,6.6,0.2,6.8,4.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
13.6,5.2,0.5,6.3,5.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
13.8,4.4,0.6,6.1,7.0,1.0,2.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0
14.1,3.5,1.5,6.0,9.0,1.0,2.0,0.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0
13.4,7.1,0.2,6.9,5.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
13.8,5.5,0.7,6.2,8.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0
13.9,4.8,0.6,6.0,9.0,2.0,2.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0
14.0,4.3,1.0,6.0,10.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
13.4,7.1,0.1,7.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.9,3.5,3.2,5.6,10.3,1.48,0.0,0.0,2.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0
13.2,6.0,2.0,7.5,4.4,0.22,5.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
13.5,5.4,1.9,5.7,6.4,0.82,1.0,0.0,2.0,8.0,4.0,4.0,2.0,0.0,1.0,0.0
13.6,4.0,2.2,5.8,7.7,1.14,1.0,0.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
13.1,6.5,1.4,8.4,3.9,0.29,0.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0
13.8,4.2,2.1,6.6,7.4,0.99,3.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
13.8,3.5,2.87,4.8,4.1,1.2,3.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0
14.1,6.0,2.31,6.0,11.6,11.6,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.4,6.6,2.06,6.7,8.3,8.8,2.0,0.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
14.7,5.5,2.55,5.9,10.8,10.2,2.0,0.0,4.0,7.0,3.0,0.0,3.0,0.0,0.0,1.0
14.8,6.3,2.05,5.1,11.3,10.2,2.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
15.5,4.7,3.11,5.6,16.3,13.6,2.0,0.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
15.7,4.0,3.13,5.1,18.8,16.5,1.0,0.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0
14.1,5.1,1.32,6.6,9.5,5.1,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
14.6,4.0,1.84,5.3,13.5,7.0,15.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.2,4.1,1.7,5.3,11.6,5.1,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.1,5.3,1.38,5.5,12.3,5.8,4.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
14.5,4.1,1.63,5.5,13.6,6.4,5.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
14.3,3.9,1.96,5.4,12.5,8.7,6.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
13.3,4.9,1.42,6.8,6.1,3.3,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.8,4.8,1.2,6.4,5.4,3.2,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
13.9,4.5,1.34,6.7,8.4,5.3,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
14.0,3.8,1.52,6.2,8.2,3.9,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.9,5.2,0.9,6.1,8.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0
14.2,4.8,0.7,6.1,9.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
14.0,6.7,3.6,6.7,7.3,1.56,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0
13.6,6.5,2.5,6.1,6.5,0.82,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0
13.5,3.9,2.09,5.7,6.6,3.6,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.0,3.6,1.6,5.8,9.6,4.6,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
14.3,3.2,1.8,5.1,10.9,5.4,1.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0
14.3,2.8,1.94,5.3,12.7,6.4,2.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0
13.9,4.3,1.29,6.4,5.6,2.2,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
15.0,2.5,2.22,4.9,14.1,7.2,0.0,0.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0
14.2,4.6,1.57,6.4,6.7,2.4,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,3.8,1.48,5.4,9.0,3.9,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
14.5,3.7,1.94,5.5,11.5,5.4,2.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0
14.0,4.7,1.43,6.8,6.2,2.2,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,3.9,1.48,6.0,8.9,3.8,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,3.2,1.87,5.5,11.3,5.4,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
14.1,3.3,1.78,5.7,8.8,4.3,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0
13.5,5.1,0.5,6.2,7.0,1.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0
13.7,4.1,1.1,6.1,8.0,2.0,2.0,0.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0
13.3,7.4,0.2,7.3,4.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
13.7,7.0,0.0,7.1,6.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0
14.0,4.2,1.3,5.8500000000000005,7.2,2.3,4.0,0.1,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
14.1,4.4,1.6,5.683333333333334,9.7,2.9,4.0,0.1,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0
14.4,4.0,2.0,5.783333333333334,11.9,3.4,4.0,0.1,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0
14.1,4.5,1.5,6.016666666666666,10.5,3.6,4.0,0.1,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
14.3,3.9,2.0,5.183333333333334,12.6,4.5,4.0,0.1,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0
14.6,2.9,1.87,6.3,11.6,11.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
13.9,4.3,1.25,6.4,5.5,2.9,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
14.2,3.3,1.64,5.7,9.4,7.7,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
13.6,4.3,1.24,7.2,6.5,4.4,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.0,1.81,5.8,9.0,6.4,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.5,2.2,1.83,6.9,10.8,7.7,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
14.2,2.1,2.02,4.9,11.3,8.2,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
13.9,4.2,1.37,5.5,6.4,2.8,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
14.3,2.2,1.84,4.1,13.5,7.4,0.0,0.0,3.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0
13.7,4.1,1.67,6.1,6.0,2.2,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,3.0,1.62,6.1,9.0,4.6,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
13.6,4.1,1.47,7.3,5.7,2.2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,3.0,1.36,6.0,9.3,4.9,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,3.4,1.92,5.8,9.2,5.7,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0
13.5,4.7,1.41,6.9,6.5,4.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
14.0,3.6,3.57,5.6,26.6,50.7,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
13.9,3.3,1.77,5.7,9.5,4.6,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,3.5,1.77,6.0,10.3,5.4,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
14.1,4.0,1.63,6.3,8.2,3.7,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
13.5,4.6,1.38,6.7,6.4,3.1,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.6,1.54,6.0,9.4,4.8,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
14.2,2.8,1.91,5.1,11.9,6.1,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.1,2.4,1.82,5.2,12.0,5.9,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
14.2,2.3,2.08,5.1,13.0,6.4,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
14.2,4.4,1.39,6.4,6.2,2.4,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
14.1,3.3,1.63,5.9,9.8,4.6,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
14.2,2.2,1.84,4.9,12.9,6.1,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
13.8,3.2,1.93,5.7,6.3,2.1,0.0,0.0,4.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0
14.2,1.8,2.32,4.2,12.5,4.6,1.0,0.0,2.0,7.0,4.0,1.0,9.0,0.0,0.0,1.0
13.3,6.1,2.45,6.1,8.6,4.6,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
13.8,4.2,1.3,5.9,9.0,1.0,2.0,0.0,4.0,6.0,3.0,1.0,2.0,1.0,1.0,0.0
13.8,4.1,1.1,6.1,15.0,2.0,2.0,0.0,5.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0
13.2,7.1,0.6,7.3,4.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.3,6.3,0.5,6.6,5.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
13.6,5.8,0.9,6.3,7.0,1.0,2.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0
13.5,4.8,0.9,6.0,7.0,1.0,2.0,0.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0
13.6,6.4,0.0,6.7,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
13.4,5.6,0.6,6.3,5.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0
13.5,5.1,0.6,6.1,6.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
13.5,4.4,1.0,6.0,7.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0
13.6,2.5,1.5,5.5,8.0,2.0,2.0,0.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,0.0
13.8,3.3,1.2,5.8,9.0,2.0,3.0,0.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0
13.4,5.9,0.4,6.4,5.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
13.7,4.2,3.2,6.4,6.8,0.74,0.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
13.8,3.9,3.0,5.2,8.4,0.95,1.0,0.0,3.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0
13.8,4.3,2.8,6.5,8.9,1.04,1.0,0.0,3.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0
13.3,6.7,1.8,8.2,4.1,0.23,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
13.4,5.6,1.9,7.3,6.6,0.71,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0
13.6,5.2,2.7,6.5,7.4,0.97,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
13.7,4.2,3.0,4.3,8.2,1.17,2.0,0.0,2.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0
13.8,3.7,2.5,6.0,9.2,1.3,2.0,0.0,3.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0
13.8,3.1,1.9,6.1,9.9,1.21,1.0,0.0,5.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0
14.0,3.3,2.2,6.6,9.9,1.28,1.0,0.0,4.0,4.0,5.0,0.0,2.0,0.0,0.0,1.0
13.3,6.1,1.1,7.4,4.3,0.2,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0
13.4,5.4,1.7,6.8,6.1,0.77,2.0,0.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0
13.8,3.7,2.3,5.9,8.8,1.13,1.0,0.0,4.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0
13.7,3.9,1.6,7.4,9.6,1.38,1.0,0.0,3.0,5.0,5.0,1.0,2.0,0.0,2.0,1.0
14.3,4.1,1.25,6.6,5.4,3.8,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
14.3,3.6,1.64,5.8,10.4,5.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
14.8,3.4,1.83,5.4,13.4,5.3,1.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0
14.6,3.3,2.0,4.183333333333334,14.2,6.0,1.0,0.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0
14.5,3.7,1.38,6.233333333333334,8.6,3.5,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,3.5,1.68,5.3500000000000005,11.7,4.8,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.4,3.4,1.75,5.1,13.2,5.3,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
15.1,5.5,2.71,5.7,14.9,10.7,1.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0
15.5,4.3,2.79,5.6,14.4,10.6,1.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
13.9,2.9,1.69,5.8,10.6,6.1,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.3,2.7,1.62,5.4,11.3,7.1,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,3.4,1.86,6.1,6.3,1.8,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
14.1,2.2,1.84,5.2,10.5,3.6,0.0,0.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,1.0
13.8,3.9,1.31,6.1,6.4,2.1,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.5,2.1,2.04,4.8,10.6,4.1,0.0,0.0,5.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0
14.6,2.1,2.12,4.8,10.9,4.6,1.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
14.7,2.6,1.99,5.0,8.9,3.1,0.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
14.8,2.3,2.02,4.9,10.0,3.5,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0
14.3,3.0,1.58,5.5,8.4,2.8,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.7,2.2,1.95,4.8,10.0,3.6,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0
14.2,2.5,1.76,5.0,9.2,4.3,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0
14.2,2.3,1.86,4.9,9.9,4.4,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.0,3.2,1.62,5.2,8.5,3.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
14.6,2.4,1.7,4.9,11.1,4.1,2.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0
13.9,2.7,1.75,5.5,7.3,2.7,2.0,0.0,2.0,2.0,2.0,1.0,13.0,1.0,0.0,1.0
14.3,2.3,2.8,5.3,11.1,4.6,0.0,0.0,1.0,2.0,2.0,0.0,9.0,1.0,0.0,1.0
14.6,3.1,1.77,5.3,17.0,9.7,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
14.2,2.1,2.0,5.4,13.7,6.6,0.0,0.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
13.9,3.0,1.69,6.2,9.8,5.2,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.0,2.4,1.72,6.3,12.3,6.5,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0
13.4,4.5,1.14,6.5,4.7,2.8,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
14.0,2.7,1.77,5.3,10.9,6.5,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.3,2.2,1.7,5.2,12.6,7.2,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
13.4,5.2,1.27,6.6,4.1,2.7,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,2.4,1.59,4.9,12.1,8.4,0.0,0.0,10.0,5.0,8.0,0.0,1.0,0.0,0.0,1.0
14.1,2.9,1.79,5.6,10.3,4.6,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
14.3,2.3,2.23,5.7,12.0,5.5,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.6,4.8,1.34,6.8,3.4,0.3,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
14.1,3.1,1.84,6.0,10.5,4.7,0.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0
14.2,2.8,1.7,6.2,9.6,4.9,0.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.2,2.6,1.8,4.9,11.3,5.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0
14.4,1.9,1.32,4.7,15.8,6.4,0.0,0.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0
14.0,3.0,1.87,5.6,10.7,4.4,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.2,2.3,2.52,4.5,17.1,6.1,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
14.4,1.9,2.45,4.5,18.6,6.7,1.0,0.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0
13.7,4.3,1.6,6.4,5.9,1.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.9,2.4,1.86,5.2,12.5,5.6,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
13.9,2.5,1.69,5.4,9.2,3.6,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.6,2.1,2.05,5.1,13.4,6.9,0.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
14.3,3.6,1.61,5.1,9.3,4.6,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.6,2.7,1.8,5.4,12.0,6.6,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.0,4.2,1.5,5.9,4.9,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,2.7,1.95,5.0,10.8,4.2,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
14.5,2.3,1.87,4.6,12.5,5.3,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
14.2,4.0,1.31,6.1,6.7,2.5,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.2,2.9,1.66,5.3,10.3,4.5,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,2.5,1.66,5.0,11.6,5.4,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.9,4.3,1.5,6.5,5.1,1.5,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
13.9,4.2,1.34,5.7,4.6,3.2,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
14.3,2.8,1.75,5.1,10.1,5.9,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.1,2.9,1.8,5.2,9.2,4.3,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,2.8,1.87,5.0,10.9,5.3,1.0,0.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0
14.2,2.9,1.73,5.4,8.1,3.6,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
14.1,3.6,1.59,5.816666666666666,7.7,2.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.4,1.76,5.983333333333333,6.9,2.6,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.4,2.5,1.73,5.283333333333334,10.0,4.2,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.4,2.5,1.84,5.55,9.3,4.3,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
15.0,2.7,1.81,5.416666666666667,10.7,5.6,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.4,2.8,1.94,5.1,9.6,4.4,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
14.1,3.3,1.66,6.2,6.9,2.8,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.2,5.9,2.52,6.2,7.7,8.3,2.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0
14.3,2.3,2.09,5.1,7.6,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
13.9,2.6,1.99,5.2,9.5,5.1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.8,2.1,2.02,5.1,9.0,4.4,1.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
14.1,2.5,1.8,5.2,9.6,6.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
14.1,2.3,1.41,4.3,11.1,4.6,5.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
13.7,4.2,1.73,6.0,2.9,0.2,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.7,1.65,5.2,5.4,1.6,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0
14.2,3.9,1.47,7.2,6.2,3.2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.3,2.9,1.68,5.7,10.2,5.1,1.0,0.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
14.0,4.3,1.57,5.6,5.9,2.1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14.5,2.5,2.04,5.0,11.0,4.4,1.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0
14.1,2.0,2.05,4.7,10.1,3.7,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.1,1.8,1.98,4.5,11.3,5.1,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
