Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
1071814,SAM0015,ECOBIO 10,JP003,IT,36756.0,506.0,0.0,2017-08-17,14.4,5.9,2.41,5.9,7.9,5.4,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,37042.0,802.0,0.0,2017-08-29,14.4,4.7,2.4,5.6,9.7,6.3,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,37288.0,1045.0,0.0,2017-09-08,14.6,4.0,2.62,5.6,11.0,6.8,1.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,37585.0,1342.0,0.0,2017-09-21,14.5,3.2,3.09,5.2,12.6,7.2,1.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,38020.0,340.0,0.0,2017-10-09,13.4,7.6,1.83,7.2,3.3,3.4,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,38537.0,855.0,0.0,2017-10-31,13.4,6.7,2.04,6.2,5.9,6.2,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,38782.0,1102.0,0.0,2017-11-10,13.6,6.1,2.14,5.6,6.6,5.3,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,39039.0,1359.0,0.0,2017-11-21,13.6,5.1,2.25,5.2,7.6,6.1,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,39355.0,1675.0,0.0,2017-12-04,13.9,4.3,2.66,5.1,8.4,6.2,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,39612.0,1936.0,0.0,2017-12-15,13.8,2.4,3.07,3.9,9.7,6.1,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,39763.0,2087.0,1.0,2017-12-21,13.9,1.7,3.4,3.6,10.6,6.8,2.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,40250.0,493.0,0.0,2018-01-12,13.6,4.7,2.79,5.7,3.5,4.4,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,40500.0,750.0,0.0,2018-01-22,13.6,3.6,2.79,5.2,4.7,5.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,40755.0,998.0,1.0,2018-02-02,14.0,2.5,3.55,4.8,6.1,5.4,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,41146.0,256.0,0.0,2018-02-20,13.8,7.0,2.67,6.6,2.6,2.9,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,41657.0,767.0,0.0,2018-03-13,13.8,5.1,1.59,4.6,4.5,4.5,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,41896.0,996.0,0.0,2018-03-23,14.0,4.2,2.68,5.5,6.1,5.9,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,42160.0,1260.0,1.0,2018-04-03,13.9,3.3,3.06,4.7,7.6,6.3,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,42628.0,304.0,0.0,2018-04-23,13.8,5.8,2.57,6.0,3.0,3.7,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,42844.0,520.0,0.0,2018-05-02,13.6,4.6,2.88,5.5,4.3,5.1,1.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,43132.0,808.0,0.0,2018-05-14,13.9,3.2,3.4,5.1,6.2,6.2,0.0,0.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,43332.0,1008.0,1.0,2018-05-23,14.0,2.6,3.33,4.9,6.9,6.8,0.0,0.0,3.0,5.0,2.0,0.0,3.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,44288.0,805.0,0.0,2018-07-02,13.8,3.9,2.93,5.3,6.2,6.7,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,44532.0,1049.0,0.0,2018-07-12,14.0,2.6,2.84,4.9,7.2,7.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,44674.0,1192.0,1.0,2018-07-18,14.0,2.3,2.83,5.3,6.5,8.8,0.0,0.0,7.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,44951.0,280.0,0.0,2018-07-30,13.8,4.8,0.74,5.7,4.6,5.6,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,45216.0,545.0,0.0,2018-08-10,13.8,3.6,2.88,5.3,5.4,5.8,0.0,0.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,45471.0,800.0,1.0,2018-08-21,14.2,2.7,2.94,4.8,7.1,6.2,1.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,45975.0,307.0,0.0,2018-09-11,13.8,6.3,2.36,5.4,3.1,4.5,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,46476.0,804.0,1.0,2018-10-02,13.9,3.7,2.83,5.0,3.9,7.8,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,47649.0,800.0,1.0,2018-11-21,14.0,3.4,3.17,4.9,6.2,5.3,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,48102.0,262.0,0.0,2018-12-10,13.8,6.8,2.12,6.0,2.9,3.3,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,48338.0,498.0,0.0,2018-12-20,13.9,5.7,2.42,5.4,4.2,4.5,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,48584.0,748.0,0.0,2018-12-31,13.9,4.1,2.9,5.645107267684384,5.9,5.6,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,48828.0,992.0,1.0,2019-01-10,13.9,2.8,3.01,5.076779918820119,7.3,5.9,2.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,50330.0,1168.0,0.0,2019-03-14,13.6,3.4,3.4,4.5,5.0,0.56,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,50523.0,1359.0,0.0,2019-03-22,13.9,4.0,3.0,5.4,5.7,0.77,1.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,50643.0,1479.0,1.0,2019-03-27,13.7,3.0,3.6,4.8,5.1,0.62,2.0,0.0,1.0,6.0,3.0,0.0,1.0,0.0,1.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,50787.0,146.0,0.0,2019-04-02,13.6,7.8,1.52,7.303631538831771,3.8,3.8,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,50922.0,281.0,0.0,2019-04-08,13.9,6.7,1.62,6.946911872226938,5.2,5.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,51092.0,455.0,0.0,2019-04-15,13.8,5.9,1.93,6.605844066038381,6.2,6.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,51306.0,669.0,0.0,2019-04-24,13.9,4.7,2.08,6.217087060132138,7.1,6.8,5.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,51428.0,791.0,0.0,2019-04-29,13.8,4.2,2.13,4.2,7.9,7.4,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,52402.0,255.0,0.0,2019-06-11,13.7,6.7,1.54,7.000581631210594,5.3,5.4,6.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,52592.0,438.0,0.0,2019-06-19,13.8,5.4,1.94,6.4746756143765865,6.4,6.4,4.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,52902.0,748.0,0.0,2019-07-02,14.1,4.1,1.98,6.082424150406936,8.4,8.0,5.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,53121.0,964.0,0.0,2019-07-11,14.4,3.1,2.47,4.3,9.7,8.1,5.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,53430.0,1273.0,1.0,2019-07-25,14.5,2.4,1.98,4.0,11.5,8.6,5.0,0.0,3.0,9.0,2.0,2.0,1.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,54779.0,1324.0,0.0,2019-09-20,13.5,3.5,1.8,5.8,6.5,0.91,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,55688.0,768.0,0.0,2019-10-28,13.0,6.2,1.9,6.5,5.6,0.46,2.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,55952.0,1032.0,0.0,2019-11-08,13.5,5.4,1.8,6.5,6.4,0.83,1.0,0.0,2.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,56270.0,1297.0,1.0,2019-11-19,14.0,5.1,2.3,6.3,8.9,0.87,1.0,0.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0
1071814,SAM0015,ECOBIO 10,JP003,IT,57044.0,480.0,0.0,2019-12-24,13.3,5.0,1.7,7.8,3.4,0.25,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
1071814,SAM0015,ECOBIO 10,JP003,IT,57547.0,983.0,0.0,2020-01-14,13.4,3.6,1.9,7.2,5.4,0.59,1.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0
1071892,SAM0036,ECOBIO 10,JP017,IT,24560.0,1750.0,1.0,2015-11-06,14.7,3.3,1.91,5.5,16.9,9.7,1.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0
1071892,SAM0036,ECOBIO 10,JP017,IT,26849.0,2000.0,1.0,2016-02-02,14.5,1.9,2.28,5.2,15.8,8.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0
1071892,SAM0036,ECOBIO 10,JP017,IT,28923.0,2100.0,1.0,2016-04-29,14.7,3.2,1.76,5.9,13.7,8.1,1.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0
1071892,SAM0036,ECOBIO 10,JP017,IT,32545.0,1800.0,1.0,2016-10-04,14.6,2.4,1.93,5.1,13.0,4.9,0.0,0.0,2.0,4.0,4.0,0.0,5.0,1.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,16371.0,1189.0,1.0,2015-08-04,14.1,2.5,1.91,5.2,11.7,5.7,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,17504.0,531.0,0.0,2015-09-22,13.6,5.0,1.33,6.8,6.9,2.8,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,18147.0,1043.0,0.0,2015-10-19,13.9,4.4,1.56,6.0,10.5,5.8,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,19006.0,1931.0,1.0,2015-11-24,14.4,4.1,1.91,6.1,14.1,10.6,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,19492.0,486.0,0.0,2015-12-15,13.6,5.3,1.33,7.1,7.9,5.7,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,19987.0,981.0,1.0,2016-01-05,13.9,5.2,1.64,6.4,10.5,7.3,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,21391.0,735.0,0.0,2016-03-04,14.0,4.7,1.23,5.9,7.9,4.9,2.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,22059.0,1403.0,1.0,2016-04-01,14.1,4.1,1.64,5.0,11.2,7.4,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,22960.0,591.0,0.0,2016-05-09,13.9,4.6,1.18,6.4,6.7,4.7,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,23645.0,1273.0,0.0,2016-06-07,14.0,3.7,1.54,5.8,10.4,6.3,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,24027.0,1660.0,1.0,2016-06-23,14.3,3.4,1.99,5.2,11.3,5.1,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,25360.0,1050.0,1.0,2016-08-18,14.1,3.3,1.47,5.6,8.8,3.7,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,26834.0,622.0,0.0,2016-10-19,14.0,3.1,1.51,6.0,5.9,2.2,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,27324.0,1012.0,1.0,2016-11-09,14.1,2.2,1.96,5.1,9.2,3.4,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,29843.0,1413.0,1.0,2017-02-23,14.2,3.4,2.06,5.3,11.0,4.7,1.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,31133.0,514.0,0.0,2017-04-19,13.9,4.0,1.36,6.2,5.5,1.8,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,31657.0,1024.0,1.0,2017-05-11,13.9,3.0,1.63,5.3,9.0,3.7,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,33438.0,843.0,0.0,2017-08-10,14.2,4.0,1.59,6.3,6.7,3.4,0.0,0.0,3.0,4.0,4.0,1.0,8.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,34220.0,1625.0,1.0,2017-09-12,14.3,3.3,1.93,5.9,11.0,5.4,1.0,0.0,2.0,6.0,4.0,2.0,5.0,1.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,35052.0,500.0,0.0,2017-10-17,14.1,4.9,1.21,6.9,6.2,3.1,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,35822.0,1270.0,1.0,2017-11-21,14.4,4.1,1.7,5.6,10.7,5.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,37604.0,1075.0,0.0,2018-02-05,14.0,3.9,1.69,6.1,8.9,4.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,38478.0,2000.0,1.0,2018-03-14,14.3,2.9,1.82,5.1,12.6,6.1,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,38976.0,500.0,0.0,2018-04-04,14.0,4.5,1.31,6.6,5.5,1.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,40077.0,1600.0,0.0,2018-05-23,14.4,2.7,1.69,5.0,11.5,6.1,2.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,40433.0,1957.0,1.0,2018-06-07,14.4,2.4,1.93,5.2,13.1,6.9,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,41577.0,1144.0,0.0,2018-07-25,14.2,3.4,1.65,5.5,10.0,5.8,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,42344.0,2000.0,1.0,2018-08-28,14.5,2.6,2.01,4.8,11.9,7.5,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,43313.0,970.0,0.0,2018-10-08,13.8,3.9,1.44,5.4,6.7,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,44446.0,2160.0,1.0,2018-11-26,14.3,2.4,1.85,4.6,12.1,5.9,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,44972.0,529.0,0.0,2018-12-18,13.8,4.1,1.64,5.5,3.5,0.7,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,45452.0,1000.0,0.0,2019-01-09,14.1,3.7,1.53,5.967057121607239,7.9,2.7,0.0,0.0,2.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,46452.0,2000.0,1.0,2019-02-20,14.6,2.3,2.08,4.9854001496542715,13.0,4.5,1.0,0.0,2.0,2.0,2.0,0.0,8.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,46950.0,491.0,0.0,2019-03-13,14.0,4.0,1.54,6.099091478827194,5.0,1.4,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,47586.0,1137.0,0.0,2019-04-09,14.6,2.6,1.89,5.399831238982334,9.5,3.4,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,47944.0,1500.0,1.0,2019-04-24,14.4,2.1,2.19,4.942465659115089,11.9,4.5,1.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,48559.0,619.0,0.0,2019-05-20,14.0,3.7,1.68,5.927865782051881,6.6,2.4,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,49312.0,1372.0,0.0,2019-06-21,14.4,2.6,1.98,5.380332836870693,11.4,5.5,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,49632.0,1693.0,1.0,2019-07-05,14.4,1.9,2.04,4.960145114273004,13.3,6.4,1.0,0.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,50364.0,731.0,0.0,2019-08-05,14.3,3.7,1.52,6.0,7.8,3.3,1.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,50867.0,1234.0,0.0,2019-08-28,14.5,2.9,1.85,5.5,10.9,5.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,51362.0,1729.0,1.0,2019-09-16,14.7,2.5,1.87,5.194025324568679,13.4,6.2,1.0,0.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,52544.0,779.0,1.0,2019-10-05,14.2,3.7,1.41,5.871666258910643,7.7,2.8,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,53187.0,1022.0,1.0,2019-12-03,14.7,3.2,1.89,5.5,11.4,5.2,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1072877,SAM0023,ECOBIO 10,JP113,IT,54156.0,609.0,0.0,2020-01-14,14.1,4.6,1.14,7.2,5.9,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1072877,SAM0023,ECOBIO 10,JP113,IT,54568.0,1113.0,0.0,2020-02-04,14.3,3.9,1.56,6.6,7.8,3.5,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,36820.0,1943.0,0.0,2017-05-09,14.6,6.9,2.6,5.2,8.73,2.07,3.0,0.0,13.111824290061058,6.0,3.0,1.0,2.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,37108.0,2231.0,0.0,2017-05-21,14.7,6.1,3.2,4.7,9.31,1.86,3.0,0.0,24.308214437542063,12.0,4.0,2.0,2.0,1.0,1.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,37378.0,2500.0,0.0,2017-06-04,14.5,6.1,3.8,4.9,9.33,1.76,1.0,0.0,7.857464434556491,8.0,3.0,2.0,2.0,1.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,38206.0,3329.0,0.0,2017-07-06,15.4,4.9,2.6,5.1,11.14,1.95,1.0,0.0,6.909340883403942,11.0,2.0,2.0,4.0,0.0,1.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,38448.0,3595.0,1.0,2017-07-16,14.9,4.0,4.0,4.1,11.75,1.79,2.0,0.0,-4.579733942834842,12.0,3.0,2.0,4.0,0.0,1.0,1.0
1072890,SAM0014,ECOBIO 10,JP117,IT,39616.0,1050.0,0.0,2017-09-03,14.7,7.7,2.0,4.6,5.34,0.71,2.0,0.0,3.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,39791.0,1225.0,0.0,2017-09-12,14.8,7.5,1.5,5.8,6.44,0.61,3.0,0.0,4.0,6.0,1.0,1.0,3.0,0.0,1.0,1.0
1072890,SAM0014,ECOBIO 10,JP117,IT,40191.0,261.0,0.0,2017-10-09,14.6,9.1,2.1,6.0,3.78,0.0,3.0,0.0,6.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,40500.0,580.0,0.0,2017-10-23,14.5,9.2,2.0,4.8,4.79,0.0,4.0,0.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,40983.0,963.0,0.0,2017-11-08,14.9,8.2,1.9,6.4,7.69,0.0,3.0,0.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,41372.0,1422.0,0.0,2017-11-28,15.0,7.6,2.3,5.7,9.68,0.0,3.0,0.0,2.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,43343.0,975.0,0.0,2018-02-19,14.9,7.7,2.2,4.7,7.09,0.05,3.0,0.0,3.0,10.0,2.0,1.0,2.0,0.0,1.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,43680.0,1312.0,0.0,2018-03-05,15.1,7.6,1.8,4.6,8.94,0.32,2.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,44063.0,1695.0,0.0,2018-03-21,15.1,7.0,3.2,4.5,10.0,0.97,3.0,0.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,44539.0,2171.0,1.0,2018-04-10,15.5,6.6,3.2,4.7,10.7,1.73,3.0,0.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0
1072890,SAM0014,ECOBIO 10,JP117,IT,45685.0,924.0,0.0,2018-05-28,14.7,8.3,2.4,6.6,5.5,0.8,2.0,0.0,4.0,18.0,0.0,0.0,2.0,1.0,1.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,45880.0,1119.0,0.0,2018-06-05,14.7,7.9,2.9,4.7,6.6,1.22,2.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,47370.0,2140.0,0.0,2018-11-04,15.15,6.77,3.77,5.5,1.0,5.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
1072890,SAM0014,ECOBIO 10,JP117,IT,49679.0,2309.0,0.0,2018-11-11,15.2,6.63,3.77,6.1,1.0,5.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1072890,SAM0014,ECOBIO 10,JP117,IT,49920.0,2550.0,1.0,2018-11-21,15.33,6.74,3.97,5.9,2.0,6.0,2.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
